Perfume Name,Perfume Brand,Year,Perfumers,Main Accords,Top Notes,Middle Notes,Base Notes,Seasonal Preferences
Angels' Share,By Kilian,2020,Benoist Lapouza,"{'woody': '100', 'warm spicy': '97.3642', 'sweet': '88.0743', 'vanilla': '80.1151', 'cinnamon': '76.1306', 'amber': '51.0162', 'powdery': '47.7499'}","['Cognac', 'Cinnamon', 'Tonka Bean', 'Tonka Bean', 'Oak', 'Praline', 'Vanilla', 'Vanilla', 'Sandalwood']","['Cinnamon', 'Tonka Bean', 'Tonka Bean', 'Oak', 'Praline', 'Vanilla', 'Vanilla', 'Sandalwood']","['Praline', 'Vanilla', 'Vanilla', 'Sandalwood']","{'winter': '100%', 'spring': '21.2335%', 'summer': '11.4992%', 'fall': '90.8601%', 'day': '36.9682%', 'night': '82.1103%'}"
